"filename", "language", "CSS", "YAML", "TypeScript", "JSON", "HTML", "XML", "comment", "blank", "total"
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/orders/orders.module.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 4, 32
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/avatar-edit/avatar-edit.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/avatar-edit/avatar-edit.component.html", "HTML", 0, 0, 0, 0, 20, 0, 0, 0, 20
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/avatar-edit/avatar-edit.component.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 7, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/lab-results/lab-results.component.css", "CSS", 3, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/lab-results/lab-results.component.html", "HTML", 0, 0, 0, 0, 31, 0, 0, 2, 33
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/lab-results/lab-results.component.ts", "TypeScript", 0, 0, 234, 0, 0, 0, 6, 16, 256
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/login-edit/login-edit.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/login-edit/login-edit.component.html", "HTML", 0, 0, 0, 0, 14, 0, 0, 1, 15
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/login-edit/login-edit.component.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 8, 30
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/profile-display/profile-display.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/profile-display/profile-display.component.html", "HTML", 0, 0, 0, 0, 179, 0, 16, 10, 205
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/profile-display/profile-display.component.ts", "TypeScript", 0, 0, 124, 0, 0, 0, 0, 31, 155
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/profile-edit/profile-edit.component.css", "CSS", 7, 0, 0, 0, 0, 0, 2, 1, 10
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/profile-edit/profile-edit.component.html", "HTML", 0, 0, 0, 0, 105, 0, 11, 55, 171
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/profile/profile-edit/profile-edit.component.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 1, 14, 55
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/account-login-error/account-login-error.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/account-login-error/account-login-error.component.html", "HTML", 0, 0, 0, 0, 18, 0, 0, 1, 19
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/account-login-error/account-login-error.component.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 9, 28
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/account-query/account-query.component.css", "CSS", 19, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/account-query/account-query.component.html", "HTML", 0, 0, 0, 0, 36, 0, 0, 3, 39
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/account-query/account-query.component.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 1, 12, 50
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/kit-number-not-found/kit-number-not-found.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/kit-number-not-found/kit-number-not-found.component.html", "HTML", 0, 0, 0, 0, 18, 0, 0, 2, 20
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/kit-number-not-found/kit-number-not-found.component.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 7, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/kit-registration/kit-registration.component.css", "CSS", 7, 0, 0, 0, 0, 0, 2, 1, 10
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/kit-registration/kit-registration.component.html", "HTML", 0, 0, 0, 0, 162, 0, 31, 5, 198
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/kit-registration/kit-registration.component.ts", "TypeScript", 0, 0, 219, 0, 0, 0, 11, 48, 278
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/new-account-request/new-account-request.component.css", "CSS", 19, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/new-account-request/new-account-request.component.html", "HTML", 0, 0, 0, 0, 33, 0, 0, 0, 33
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/new-account-request/new-account-request.component.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 12, 48
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/registration-summary/registration-summary.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/registration-summary/registration-summary.component.html", "HTML", 0, 0, 0, 0, 147, 0, 0, 0, 147
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/registration-summary/registration-summary.component.ts", "TypeScript", 0, 0, 95, 0, 0, 0, 1, 20, 116
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/test-kit-data-correction/test-kit-data-correction.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/test-kit-data-correction/test-kit-data-correction.component.html", "HTML", 0, 0, 0, 0, 129, 0, 0, 10, 139
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/test-kit-data-correction/test-kit-data-correction.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/register/test-kit-data-correction/test-kit-data-correction.component.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 14, 53
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product1/product1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product1/product1.component.html", "HTML", 0, 0, 0, 0, 150, 0, 0, 2, 152
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product1/product1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product1/product1.component.ts", "TypeScript", 0, 0, 52, 0, 0, 0, 0, 16, 68
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product2/product2.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product2/product2.component.html", "HTML", 0, 0, 0, 0, 124, 0, 0, 2, 126
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product2/product2.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product2/product2.component.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 10, 55
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product3/product3.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product3/product3.component.html", "HTML", 0, 0, 0, 0, 116, 0, 0, 1, 117
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product3/product3.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product3/product3.component.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 10, 56
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product4/product4.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product4/product4.component.html", "HTML", 0, 0, 0, 0, 166, 0, 0, 2, 168
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product4/product4.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product4/product4.component.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 12, 62
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product5/product5.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product5/product5.component.html", "HTML", 0, 0, 0, 0, 106, 0, 0, 1, 107
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product5/product5.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product5/product5.component.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 13, 62
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product6/product6.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product6/product6.component.html", "HTML", 0, 0, 0, 0, 106, 0, 0, 1, 107
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product6/product6.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product6/product6.component.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 12, 56
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product7/product7.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product7/product7.component.html", "HTML", 0, 0, 0, 0, 106, 0, 0, 1, 107
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product7/product7.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/about/product7/product7.component.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 14, 58
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/cart/cart.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/cart/cart.component.html", "HTML", 0, 0, 0, 0, 21, 0, 0, 2, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/cart/cart.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/cart/cart.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 11, 45
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/catalog1/catalog1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/catalog1/catalog1.component.html", "HTML", 0, 0, 0, 0, 21, 0, 0, 2, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/catalog1/catalog1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/catalog1/catalog1.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 10, 44
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/contact-us1/contact-us1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/contact-us1/contact-us1.component.html", "HTML", 0, 0, 0, 0, 46, 0, 0, 1, 47
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/contact-us1/contact-us1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/contact-us1/contact-us1.component.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 0, 12, 50
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq1/faq1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq1/faq1.component.html", "HTML", 0, 0, 0, 0, 106, 0, 0, 1, 107
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq1/faq1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq1/faq1.component.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 13, 57
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq2/faq2.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq2/faq2.component.html", "HTML", 0, 0, 0, 0, 126, 0, 0, 1, 127
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq2/faq2.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq2/faq2.component.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 14, 60
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq3/faq3.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq3/faq3.component.html", "HTML", 0, 0, 0, 0, 115, 0, 0, 1, 116
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq3/faq3.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/faq3/faq3.component.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 15, 60
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features1/features1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features1/features1.component.html", "HTML", 0, 0, 0, 0, 136, 0, 0, 1, 137
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features1/features1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features1/features1.component.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 15, 62
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features2/features2.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features2/features2.component.html", "HTML", 0, 0, 0, 0, 136, 0, 0, 1, 137
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features2/features2.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features2/features2.component.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 14, 61
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features3/features3.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features3/features3.component.html", "HTML", 0, 0, 0, 0, 236, 0, 0, 1, 237
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features3/features3.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features3/features3.component.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 17, 74
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features4/features4.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features4/features4.component.html", "HTML", 0, 0, 0, 0, 166, 0, 0, 1, 167
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features4/features4.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features4/features4.component.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 15, 65
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features5/features5.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features5/features5.component.html", "HTML", 0, 0, 0, 0, 136, 0, 0, 1, 137
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features5/features5.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features5/features5.component.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 15, 62
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features6/features6.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features6/features6.component.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 1, 2
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features6/features6.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/features6/features6.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 10, 44
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/footer1/footer1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/footer1/footer1.component.html", "HTML", 0, 0, 0, 0, 367, 0, 0, 1, 368
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/footer1/footer1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/footer1/footer1.component.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 15, 87
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/how-to/how-to.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/how-to/how-to.component.html", "HTML", 0, 0, 0, 0, 106, 0, 0, 1, 107
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/how-to/how-to.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/how-to/how-to.component.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 12, 56
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video1/video1.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video1/video1.component.html", "HTML", 0, 0, 0, 0, 66, 0, 0, 1, 67
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video1/video1.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video1/video1.component.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 12, 52
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video2/video2.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video2/video2.component.html", "HTML", 0, 0, 0, 0, 66, 0, 0, 1, 67
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video2/video2.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/marketing/video2/video2.component.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 11, 51
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/settings-routing.module.ts", "TypeScript", 0, 0, 90, 0, 0, 0, 0, 4, 94
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/settings.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/settings.component.html", "HTML", 0, 0, 0, 0, 226, 0, 0, 0, 226
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/settings.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/settings.component.ts", "TypeScript", 0, 0, 170, 0, 0, 0, 0, 19, 189
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/settings.module.ts", "TypeScript", 0, 0, 99, 0, 0, 0, 0, 5, 104
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/display-name/display-name.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/display-name/display-name.component.html", "HTML", 0, 0, 0, 0, 21, 0, 0, 2, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/display-name/display-name.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/display-name/display-name.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 10, 44
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/feed/feed.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/feed/feed.component.html", "HTML", 0, 0, 0, 0, 21, 0, 0, 2, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/feed/feed.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/feed/feed.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 9, 43
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-badges/list-badges.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-badges/list-badges.component.html", "HTML", 0, 0, 0, 0, 21, 0, 0, 4, 25
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-badges/list-badges.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-badges/list-badges.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 9, 43
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-order/list-order.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-order/list-order.component.html", "HTML", 0, 0, 0, 0, 21, 0, 0, 2, 23
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-order/list-order.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/list-order/list-order.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 9, 43
"/Users/tyshowers/Dropbox/angular/notch-app/src/app/settings/widget/logo/logo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 1
